2002.12.17,00:00,1.0229,1.02845,1.0229,1.02845,1
2002.12.18,00:00,1.02845,1.02845,1.0264,1.0264,1
2002.12.19,00:00,1.0264,1.0274,1.0264,1.0274,1
2002.12.20,00:00,1.0274,1.0274,1.0268,1.0268,1
2002.12.23,00:00,1.0268,1.0276,1.0263,1.0263,1
2002.12.24,00:00,1.0263,1.0301,1.0263,1.0301,1
2002.12.25,00:00,1.0301,1.03225,1.0301,1.03225,1
2002.12.26,00:00,1.03225,1.0374,1.03225,1.0374,1
2002.12.27,00:00,1.0374,1.0439,1.0374,1.0439,1
2002.12.30,00:00,1.0439,1.0439,1.0426,1.0435,1
2003.01.01,00:00,1.0435,1.0493,1.0435,1.0493,2
2003.01.02,00:00,1.0493,1.0493,1.03615,1.03615,1
2003.01.03,00:00,1.03615,1.0415,1.03615,1.0415,1
2003.01.06,00:00,1.0415,1.0468,1.0415,1.0468,1
2003.01.07,00:00,1.0468,1.0468,1.0418,1.0418,1
2003.01.08,00:00,1.0418,1.0493,1.0418,1.0493,1
2003.01.09,00:00,1.0493,1.0493,1.0488,1.0488,1
2003.01.10,00:00,1.0488,1.0579,1.0488,1.0572,1
2003.01.13,00:00,1.0572,1.0577,1.0545,1.0545,1
2003.01.14,00:00,1.0545,1.0552,1.0545,1.0552,1
2003.01.15,00:00,1.0552,1.0552,1.055,1.055,1
2003.01.16,00:00,1.055,1.0618,1.055,1.0618,1
2003.01.17,00:00,1.0618,1.0669,1.0618,1.0669,1
2003.01.20,00:00,1.0669,1.068,1.0656,1.068,1
2003.01.21,00:00,1.068,1.0722,1.068,1.0722,1
2003.01.22,00:00,1.0722,1.0731,1.0722,1.0731,1
2003.01.23,00:00,1.0731,1.0751,1.0731,1.0751,1
2003.01.24,00:00,1.0751,1.0831,1.0751,1.0831,1
2003.01.27,00:00,1.0831,1.0856,1.0831,1.0856,1
2003.01.28,00:00,1.0856,1.0856,1.0821,1.0821,1
2003.01.29,00:00,1.0821,1.08335,1.0821,1.08335,1
2003.01.30,00:00,1.08335,1.08335,1.0815,1.0815,1
2003.01.31,00:00,1.0815,1.0815,1.0765,1.0765,1
2003.02.03,00:00,1.0765,1.0789,1.0765,1.0781,1
2003.02.04,00:00,1.0781,1.0883,1.0781,1.0883,1
2003.02.05,00:00,1.0883,1.0883,1.0794,1.0794,1
2003.02.06,00:00,1.0794,1.0834,1.0794,1.0834,1
2003.02.07,00:00,1.0834,1.0834,1.0821,1.0821,1
2003.02.10,00:00,1.0821,1.0821,1.0739,1.0739,1
2003.02.11,00:00,1.0739,1.0739,1.0733,1.0733,1
2003.02.12,00:00,1.0733,1.0733,1.0718,1.0718,1
2003.02.13,00:00,1.0718,1.0835,1.0718,1.0835,1
2003.02.14,00:00,1.0835,1.0835,1.0794,1.0794,1
2003.02.17,00:00,1.0794,1.0794,1.0732,1.0732,1
2003.02.18,00:00,1.0732,1.0732,1.0691,1.0691,1
2003.02.19,00:00,1.0691,1.0746,1.0691,1.0746,1
2003.02.20,00:00,1.0746,1.0818,1.0746,1.0818,1
2003.02.21,00:00,1.0818,1.0818,1.0762,1.0764,1
2003.02.24,00:00,1.0764,1.0797,1.0735,1.0797,1
2003.02.25,00:00,1.0797,1.0797,1.0764,1.0764,1
2003.02.26,00:00,1.0764,1.0785,1.0764,1.0785,1
2003.02.27,00:00,1.0785,1.0785,1.0758,1.0758,1
2003.02.28,00:00,1.0758,1.0801,1.0758,1.0801,1
2003.03.03,00:00,1.0801,1.0895,1.0785,1.0895,1
2003.03.04,00:00,1.0895,1.0895,1.0886,1.0886,1
2003.03.05,00:00,1.0886,1.096,1.0886,1.096,1
2003.03.06,00:00,1.096,1.0973,1.096,1.0973,1
2003.03.07,00:00,1.0973,1.1005,1.0973,1.0996,1
2003.03.10,00:00,1.0996,1.1058,1.0996,1.1058,1
2003.03.11,00:00,1.1058,1.1058,1.1037,1.1037,1
2003.03.12,00:00,1.1037,1.1037,1.1004,1.1004,1
2003.03.13,00:00,1.1004,1.1004,1.0807,1.0807,1
2003.03.14,00:00,1.0807,1.0807,1.0742,1.0753,1
2003.03.17,00:00,1.0753,1.0764,1.0638,1.0638,1
2003.03.18,00:00,1.0638,1.0638,1.0634,1.0634,1
2003.03.19,00:00,1.0634,1.0634,1.0559,1.0559,1
2003.03.20,00:00,1.0559,1.0617,1.0559,1.0617,1
2003.03.21,00:00,1.0617,1.0617,1.0525,1.0528,1
2003.03.24,00:00,1.0528,1.0633,1.0528,1.0633,1
2003.03.25,00:00,1.0633,1.0654,1.0633,1.0654,1
2003.03.26,00:00,1.0654,1.0687,1.0654,1.0687,1
2003.03.27,00:00,1.0687,1.0696,1.0687,1.0696,1
2003.03.28,00:00,1.0696,1.0781,1.0696,1.0781,1
2003.03.31,00:00,1.0781,1.0926,1.0781,1.0926,1
2003.04.01,00:00,1.0926,1.0926,1.0908,1.0908,1
2003.04.02,00:00,1.0908,1.0908,1.0767,1.0767,1
2003.04.03,00:00,1.0767,1.0767,1.0755,1.0755,1
2003.04.04,00:00,1.0755,1.0755,1.0731,1.0739,1
2003.04.07,00:00,1.0739,1.0739,1.0688,1.0695,1
2003.04.08,00:00,1.0695,1.0707,1.0695,1.0707,1
2003.04.09,00:00,1.0707,1.0772,1.0707,1.0772,1
2003.04.10,00:00,1.0772,1.079,1.0772,1.079,1
2003.04.11,00:00,1.079,1.079,1.0757,1.0757,1
2003.04.14,00:00,1.0757,1.0772,1.0744,1.0772,1
2003.04.15,00:00,1.0772,1.0798,1.0772,1.0798,1
2003.04.16,00:00,1.0798,1.0915,1.0798,1.0915,1
2003.04.17,00:00,1.0915,1.0915,1.0876,1.0876,1
2003.04.18,00:00,1.0876,1.08805,1.0876,1.08805,1
2003.04.21,00:00,1.08805,1.08875,1.087,1.087,1
2003.04.22,00:00,1.087,1.0969,1.087,1.0969,1
2003.04.23,00:00,1.0969,1.0975,1.0969,1.0975,1
2003.04.24,00:00,1.0975,1.1032,1.0975,1.1032,1
2003.04.25,00:00,1.1032,1.1036,1.1032,1.1036,1
2003.04.28,00:00,1.1036,1.1037,1.0986,1.0986,1
2003.04.29,00:00,1.0986,1.1083,1.0986,1.1083,1
2003.04.30,00:00,1.1083,1.1174,1.1083,1.1174,1
2003.05.01,00:00,1.1174,1.12375,1.1174,1.12375,1
2003.05.02,00:00,1.12375,1.12375,1.123,1.1234,1
2003.05.05,00:00,1.1234,1.129,1.1231,1.129,1
2003.05.06,00:00,1.129,1.1428,1.129,1.1428,1
2003.05.07,00:00,1.1428,1.1428,1.1357,1.1357,1
2003.05.08,00:00,1.1357,1.14985,1.1357,1.14985,1
2003.05.09,00:00,1.14985,1.14985,1.1487,1.1487,1
2003.05.12,00:00,1.1487,1.15625,1.1487,1.15625,1
2003.05.13,00:00,1.15625,1.15625,1.1529,1.1529,1
2003.05.14,00:00,1.1529,1.1529,1.1492,1.1492,1
2003.05.15,00:00,1.1492,1.1492,1.1385,1.1385,1
2003.05.16,00:00,1.1385,1.1597,1.1385,1.1597,1
2003.05.19,00:00,1.1597,1.1679,1.1597,1.1654,1
2003.05.20,00:00,1.1654,1.1707,1.1654,1.1707,1
2003.05.21,00:00,1.1707,1.1707,1.1636,1.1636,1
2003.05.22,00:00,1.1636,1.17,1.1636,1.17,1
2003.05.23,00:00,1.17,1.1834,1.17,1.1834,1
2003.05.26,00:00,1.1834,1.18725,1.1829,1.18725,1
2003.05.27,00:00,1.18725,1.18725,1.1813,1.1813,1
2003.05.28,00:00,1.1813,1.1813,1.1763,1.1763,1
2003.05.29,00:00,1.1763,1.19065,1.1763,1.19065,1
2003.05.30,00:00,1.19065,1.19065,1.1783,1.1783,1
2003.06.02,00:00,1.1783,1.1783,1.1715,1.1753,1
2003.06.03,00:00,1.1753,1.1753,1.1734,1.1734,1
2003.06.04,00:00,1.1734,1.1734,1.1642,1.1642,1
2003.06.05,00:00,1.1642,1.1837,1.1642,1.1837,1
2003.06.06,00:00,1.1837,1.1837,1.1699,1.1699,1
2003.06.09,00:00,1.1699,1.1713,1.1699,1.1713,1
2003.06.10,00:00,1.1713,1.1713,1.1673,1.1673,1
2003.06.11,00:00,1.1673,1.1756,1.1673,1.1756,1
2003.06.12,00:00,1.1756,1.1771,1.1756,1.1771,1
2003.06.13,00:00,1.1771,1.1861,1.1771,1.1861,1
2003.06.16,00:00,1.1861,1.1877,1.1826,1.1826,1
2003.06.17,00:00,1.1826,1.1826,1.1783,1.1783,1
2003.06.18,00:00,1.1783,1.1783,1.1693,1.1693,1
2003.06.19,00:00,1.1693,1.1725,1.1693,1.1725,1
2003.06.20,00:00,1.1725,1.1725,1.1602,1.1602,1
2003.06.23,00:00,1.1602,1.1602,1.1555,1.1555,1
2003.06.24,00:00,1.1555,1.1555,1.151,1.151,1
2003.06.25,00:00,1.151,1.1543,1.151,1.1543,1
2003.06.26,00:00,1.1543,1.1543,1.1425,1.1425,1
2003.06.27,00:00,1.1425,1.1433,1.1425,1.1433,1
2003.06.30,00:00,1.1433,1.1506,1.1433,1.1506,1
2003.07.01,00:00,1.1506,1.1562,1.1506,1.1562,1
2003.07.02,00:00,1.1562,1.1562,1.1543,1.1543,1
2003.07.03,00:00,1.1543,1.1543,1.1497,1.1497,1
2003.07.04,00:00,1.1497,1.1497,1.1489,1.1489,1
2003.07.07,00:00,1.1489,1.1489,1.1318,1.1318,1
2003.07.08,00:00,1.1318,1.1319,1.1318,1.1319,1
2003.07.09,00:00,1.1319,1.1347,1.1319,1.1347,1
2003.07.10,00:00,1.1347,1.1381,1.1347,1.1381,1
2003.07.11,00:00,1.1381,1.1381,1.1297,1.1297,1
2003.07.14,00:00,1.1297,1.1297,1.1273,1.1273,1
2003.07.15,00:00,1.1273,1.1273,1.1174,1.1174,1
2003.07.16,00:00,1.1174,1.1216,1.1174,1.1216,1
2003.07.17,00:00,1.1216,1.1216,1.1205,1.1205,1
2003.07.18,00:00,1.1205,1.1275,1.1205,1.1275,1
2003.07.21,00:00,1.1275,1.1353,1.1264,1.1353,1
2003.07.22,00:00,1.1353,1.1353,1.1326,1.1326,1
2003.07.23,00:00,1.1326,1.1487,1.1326,1.1487,1
2003.07.24,00:00,1.1487,1.1487,1.1477,1.1477,1
2003.07.25,00:00,1.1477,1.1512,1.1477,1.1512,1
2003.07.28,00:00,1.1512,1.1512,1.1473,1.1495,1
2003.07.29,00:00,1.1495,1.1495,1.1441,1.1441,1
2003.07.30,00:00,1.1441,1.1441,1.1345,1.1345,1
2003.07.31,00:00,1.1345,1.1345,1.1232,1.1232,1
2003.08.01,00:00,1.1232,1.1275,1.1232,1.1275,1
2003.08.04,00:00,1.1275,1.1361,1.1275,1.1361,1
2003.08.05,00:00,1.1361,1.1387,1.1361,1.1387,1
2003.08.06,00:00,1.1387,1.1387,1.1334,1.1334,1
2003.08.07,00:00,1.1334,1.1373,1.1334,1.1373,1
2003.08.08,00:00,1.1373,1.1373,1.1309,1.1309,1
2003.08.11,00:00,1.1309,1.1359,1.1301,1.1359,1
2003.08.12,00:00,1.1359,1.1359,1.1284,1.1284,1
2003.08.13,00:00,1.1284,1.1323,1.1284,1.1323,1
2003.08.14,00:00,1.1323,1.1323,1.1262,1.1262,1
2003.08.15,00:00,1.1262,1.1266,1.1262,1.1266,1
2003.08.18,00:00,1.1266,1.1266,1.1147,1.1147,1
2003.08.19,00:00,1.1147,1.1147,1.1141,1.1141,1
2003.08.20,00:00,1.1141,1.1141,1.1121,1.1121,1
2003.08.21,00:00,1.1121,1.1121,1.0923,1.0923,1
2003.08.22,00:00,1.0923,1.0923,1.0877,1.0877,1
2003.08.25,00:00,1.0877,1.0877,1.0855,1.0874,1
2003.08.26,00:00,1.0874,1.0874,1.0858,1.0858,1
2003.08.27,00:00,1.0858,1.0887,1.0858,1.0887,1
2003.08.28,00:00,1.0887,1.0887,1.0883,1.0883,1
2003.08.29,00:00,1.0883,1.0984,1.0883,1.0984,1
2003.09.01,00:00,1.0984,1.0995,1.0969,1.0969,1
2003.09.02,00:00,1.0969,1.0969,1.0809,1.0809,1
2003.09.03,00:00,1.0809,1.0849,1.0809,1.0849,1
2003.09.04,00:00,1.0849,1.0945,1.0849,1.0945,1
2003.09.05,00:00,1.0945,1.1105,1.0945,1.1105,1
2003.09.08,00:00,1.1105,1.1105,1.1068,1.1068,1
2003.09.09,00:00,1.1068,1.1225,1.1068,1.1225,1
2003.09.10,00:00,1.1225,1.1225,1.1209,1.1209,1
2003.09.11,00:00,1.1209,1.1209,1.1208,1.1208,1
2003.09.12,00:00,1.1208,1.1291,1.1208,1.1291,1
2003.09.15,00:00,1.1291,1.1291,1.1274,1.1283,1
2003.09.16,00:00,1.1283,1.1283,1.1177,1.1177,1
2003.09.17,00:00,1.1177,1.1284,1.1177,1.1284,1
2003.09.18,00:00,1.1284,1.1284,1.1255,1.1255,1
2003.09.19,00:00,1.1255,1.1371,1.1255,1.1371,1
2003.09.22,00:00,1.1371,1.1461,1.1371,1.1461,1
2003.09.23,00:00,1.1461,1.1461,1.1444,1.1444,1
2003.09.24,00:00,1.1444,1.1496,1.1444,1.1496,1
2003.09.25,00:00,1.1496,1.1496,1.149,1.149,1
2003.09.26,00:00,1.149,1.149,1.1463,1.1463,1
2003.09.29,00:00,1.1463,1.1599,1.1459,1.1599,1
2003.09.30,00:00,1.1599,1.1657,1.1599,1.1657,1
2003.10.01,00:00,1.1657,1.1716,1.1657,1.1716,1
2003.10.02,00:00,1.1716,1.1716,1.1694,1.1694,1
2003.10.03,00:00,1.1694,1.1694,1.158,1.158,1
2003.10.06,00:00,1.158,1.171,1.1563,1.171,1
2003.10.07,00:00,1.171,1.1761,1.171,1.1761,1
2003.10.08,00:00,1.1761,1.1811,1.1761,1.1811,1
2003.10.09,00:00,1.1811,1.1811,1.1748,1.1748,1
2003.10.10,00:00,1.1748,1.1798,1.1748,1.1798,1
2003.10.13,00:00,1.1798,1.181,1.1705,1.1705,1
2003.10.14,00:00,1.1705,1.1722,1.1705,1.1722,1
2003.10.15,00:00,1.1722,1.1722,1.1635,1.1635,1
2003.10.16,00:00,1.1635,1.1635,1.1585,1.1585,1
2003.10.17,00:00,1.1585,1.1679,1.1585,1.1679,1
2003.10.20,00:00,1.1679,1.1705,1.1636,1.1636,1
2003.10.21,00:00,1.1636,1.1667,1.1636,1.1667,1
2003.10.22,00:00,1.1667,1.1804,1.1667,1.1804,1
2003.10.23,00:00,1.1804,1.1804,1.1791,1.1791,1
2003.10.24,00:00,1.1791,1.1791,1.1781,1.1781,1
2003.10.27,00:00,1.1781,1.1781,1.1747,1.1747,1
2003.10.28,00:00,1.1747,1.1747,1.1668,1.1668,1
2003.10.29,00:00,1.1668,1.1668,1.1668,1.1668,1
2003.10.30,00:00,1.1668,1.1668,1.1636,1.1636,1
2003.10.31,00:00,1.1636,1.1636,1.1583,1.1583,1
2003.11.03,00:00,1.1583,1.159,1.1451,1.1451,1
2003.11.04,00:00,1.1451,1.1494,1.1451,1.1494,1
2003.11.05,00:00,1.1494,1.1494,1.1437,1.1437,1
2003.11.06,00:00,1.1437,1.1437,1.1408,1.1408,1
2003.11.07,00:00,1.1408,1.1535,1.1408,1.1535,1
2003.11.10,00:00,1.1535,1.1535,1.1492,1.1492,1
2003.11.11,00:00,1.1492,1.1507,1.1492,1.1507,1
2003.11.12,00:00,1.1507,1.1638,1.1507,1.1638,1
2003.11.13,00:00,1.1638,1.173,1.1638,1.173,1
2003.11.14,00:00,1.173,1.1782,1.173,1.1782,1
2003.11.17,00:00,1.1782,1.1786,1.1753,1.1753,1
2003.11.18,00:00,1.1753,1.1949,1.1753,1.1949,1
2003.11.19,00:00,1.1949,1.1949,1.1885,1.1885,1
2003.11.20,00:00,1.1885,1.1913,1.1885,1.1913,1
2003.11.21,00:00,1.1913,1.1917,1.1913,1.1917,1
2003.11.24,00:00,1.1917,1.1918,1.1761,1.1761,1
2003.11.25,00:00,1.1761,1.1784,1.1761,1.1784,1
2003.11.26,00:00,1.1784,1.19405,1.1784,1.19405,1
2003.11.27,00:00,1.19405,1.19405,1.1908,1.1908,1
2003.11.28,00:00,1.1908,1.1993,1.1908,1.1993,1
2003.12.01,00:00,1.1993,1.1993,1.1976,1.1976,1
2003.12.02,00:00,1.1976,1.2077,1.1976,1.2077,1
2003.12.03,00:00,1.2077,1.2112,1.2077,1.2112,1
2003.12.04,00:00,1.2112,1.2112,1.2075,1.2075,1
2003.12.05,00:00,1.2075,1.2166,1.2075,1.2166,1
2003.12.08,00:00,1.2166,1.2225,1.2166,1.2225,1
2003.12.09,00:00,1.2225,1.2254,1.2225,1.2254,1
2003.12.10,00:00,1.2254,1.2254,1.2216,1.2216,1
2003.12.11,00:00,1.2216,1.2216,1.2208,1.2208,1
2003.12.12,00:00,1.2208,1.2294,1.2208,1.2294,1
2003.12.15,00:00,1.2294,1.231,1.21615,1.231,1
2003.12.16,00:00,1.231,1.2323,1.231,1.2323,1
2003.12.17,00:00,1.2323,1.2404,1.2323,1.2404,1
2003.12.18,00:00,1.2404,1.2435,1.2404,1.2435,1
2003.12.19,00:00,1.2435,1.2435,1.2378,1.2378,1
2003.12.22,00:00,1.2378,1.2406,1.2378,1.2404,1
2003.12.23,00:00,1.2404,1.2404,1.2393,1.2393,1
2003.12.24,00:00,1.2393,1.2453,1.2393,1.2453,1
2003.12.25,00:00,1.2453,1.2453,1.2451,1.2451,1
2003.12.26,00:00,1.2451,1.2451,1.243,1.243,1
