DATE,TIME,O,H,L,C,V
2022.03.10,13:45,1.10333,1.10418,1.10314,1.1038,5811
2022.03.10,14:00,1.1038,1.10383,1.10268,1.10328,3786
2022.03.10,14:15,1.10328,1.10366,1.10257,1.1035,4116
2022.03.10,14:30,1.1035,1.1046,1.103,1.1043,5849
2022.03.10,14:45,1.1043,1.10496,1.1042,1.10452,4697
2022.03.10,15:00,1.10452,1.10514,1.10422,1.10502,3211
2022.03.10,15:15,1.10502,1.10532,1.10376,1.10402,3497
2022.03.10,15:30,1.10402,1.10446,1.10366,1.1044,3791
2022.03.10,15:45,1.1044,1.10493,1.10414,1.10454,3128
2022.03.10,16:00,1.10454,1.10462,1.1033,1.10386,3777
2022.03.10,16:15,1.10386,1.11216,1.10375,1.10987,17759
2022.03.10,16:30,1.10987,1.11058,1.1076,1.1086,9547
2022.03.10,16:45,1.1086,1.10863,1.10711,1.10835,6431
2022.03.10,17:00,1.10835,1.11061,1.10556,1.10629,14166
2022.03.10,17:15,1.10629,1.10724,1.10515,1.10642,11108
2022.03.10,17:30,1.10642,1.10702,1.10396,1.1049,8902
2022.03.10,17:45,1.1049,1.10504,1.10216,1.10245,9295
2022.03.10,18:00,1.10245,1.10275,1.10002,1.10079,10749
2022.03.10,18:15,1.10079,1.10215,1.10068,1.10163,6235
2022.03.10,18:30,1.10163,1.10236,1.10102,1.10198,6051
2022.03.10,18:45,1.10198,1.10236,1.10032,1.10039,5524
2022.03.10,19:00,1.10039,1.10085,1.09802,1.10044,6817
2022.03.10,19:15,1.10044,1.10201,1.1004,1.10187,5562
2022.03.10,19:30,1.10187,1.102,1.10058,1.10128,4072
2022.03.10,19:45,1.10128,1.10128,1.09959,1.10044,3587
2022.03.10,20:00,1.10044,1.101,1.10006,1.10031,3462
2022.03.10,20:15,1.10031,1.10113,1.10016,1.10067,2799
2022.03.10,20:30,1.10067,1.10088,1.09967,1.0997,2341
2022.03.10,20:45,1.0997,1.10049,1.09933,1.09996,2761
2022.03.10,21:00,1.09996,1.1006,1.09942,1.09948,2158
2022.03.10,21:15,1.09948,1.09972,1.099,1.09905,1982
2022.03.10,21:30,1.09905,1.09928,1.09868,1.0988,1910
2022.03.10,21:45,1.0988,1.09928,1.09869,1.09924,1781
2022.03.10,22:00,1.09924,1.0993,1.0989,1.09896,1609
2022.03.10,22:15,1.09896,1.09922,1.09866,1.09868,1186
2022.03.10,22:30,1.09868,1.09938,1.09848,1.0988,1585
2022.03.10,22:45,1.0988,1.09898,1.09832,1.09876,1737
2022.03.10,23:00,1.09876,1.09932,1.09852,1.09854,1741
2022.03.10,23:15,1.09854,1.0989,1.0983,1.09852,1620
2022.03.10,23:30,1.09852,1.09911,1.0985,1.099,1214
2022.03.10,23:45,1.099,1.09901,1.09832,1.09852,1304
2022.03.11,00:00,1.09852,1.09856,1.09816,1.09844,999
2022.03.11,00:15,1.09844,1.09855,1.09765,1.09774,1320
2022.03.11,00:30,1.09774,1.0982,1.09762,1.09816,672
2022.03.11,00:45,1.09816,1.09854,1.09816,1.09838,354
2022.03.11,01:00,1.09838,1.09888,1.09836,1.09882,366
2022.03.11,01:15,1.09882,1.0989,1.0987,1.09884,404
2022.03.11,01:30,1.09884,1.09888,1.0985,1.0987,113
2022.03.11,01:45,1.0987,1.09947,1.09856,1.099,188
2022.03.11,02:00,1.099,1.09906,1.09891,1.09891,293
2022.03.11,02:15,1.09891,1.09918,1.09872,1.0988,293
2022.03.11,02:30,1.0988,1.09952,1.09865,1.09934,771
2022.03.11,02:45,1.09934,1.09952,1.09928,1.09944,378
2022.03.11,03:00,1.09944,1.10014,1.09928,1.10002,884
2022.03.11,03:15,1.10002,1.1015,1.1,1.10134,1836
2022.03.11,03:30,1.10134,1.10149,1.10082,1.10144,1722
2022.03.11,03:45,1.10144,1.1019,1.10096,1.10096,1019
2022.03.11,04:00,1.10096,1.1013,1.10049,1.10061,924
2022.03.11,04:15,1.10061,1.10084,1.0998,1.09982,1132
2022.03.11,04:30,1.09982,1.10019,1.09903,1.09925,1481
2022.03.11,04:45,1.09925,1.09928,1.09806,1.09868,1621
2022.03.11,05:00,1.09868,1.09928,1.09842,1.09927,2011
2022.03.11,05:15,1.09927,1.09964,1.0987,1.09878,1347
2022.03.11,05:30,1.09878,1.09988,1.09874,1.0998,1053
2022.03.11,05:45,1.0998,1.10031,1.0997,1.1,1467
2022.03.11,06:00,1.1,1.10022,1.09964,1.0999,1278
2022.03.11,06:15,1.0999,1.09995,1.09917,1.09946,1529
2022.03.11,06:30,1.09946,1.09984,1.09922,1.09922,1229
2022.03.11,06:45,1.09922,1.09974,1.09912,1.09967,813
2022.03.11,07:00,1.09967,1.10004,1.09938,1.09998,1119
2022.03.11,07:15,1.09998,1.1005,1.09992,1.10046,1002
2022.03.11,07:30,1.10046,1.10049,1.10003,1.10021,793
2022.03.11,07:45,1.10021,1.10054,1.1001,1.10054,857
2022.03.11,08:00,1.10054,1.10099,1.10029,1.10098,1027
2022.03.11,08:15,1.10098,1.10105,1.10008,1.10014,809
2022.03.11,08:30,1.10014,1.1004,1.09993,1.1,1172
2022.03.11,08:45,1.1,1.10002,1.09946,1.09952,1160
2022.03.11,09:00,1.09952,1.10032,1.09936,1.10018,1704
2022.03.11,09:15,1.10018,1.10025,1.09964,1.09991,1550
2022.03.11,09:30,1.09991,1.10056,1.09963,1.10056,1522
2022.03.11,09:45,1.10056,1.10078,1.10036,1.10071,1183
2022.03.11,10:00,1.10071,1.10072,1.09986,1.10009,1615
2022.03.11,10:15,1.10009,1.10048,1.09986,1.10041,1790
2022.03.11,10:30,1.10041,1.10089,1.10004,1.10004,2665
2022.03.11,10:45,1.10004,1.10014,1.09928,1.09963,2673
2022.03.11,11:00,1.09963,1.10034,1.09921,1.09942,2435
2022.03.11,11:15,1.09942,1.09988,1.0981,1.09837,3025
2022.03.11,11:30,1.09837,1.09922,1.09724,1.09738,5014
2022.03.11,11:45,1.09738,1.09834,1.09714,1.09816,4353
2022.03.11,12:00,1.09816,1.09823,1.0966,1.09698,3176
2022.03.11,12:15,1.09698,1.09802,1.09682,1.09784,3183
2022.03.11,12:30,1.09784,1.09784,1.09662,1.09759,3141
2022.03.11,12:45,1.09759,1.09859,1.09743,1.09764,2791
2022.03.11,13:00,1.09764,1.09773,1.09602,1.09673,3349
2022.03.11,13:15,1.09673,1.09728,1.09626,1.09674,2772
2022.03.11,13:30,1.09674,1.0978,1.0966,1.09756,2661
2022.03.11,13:45,1.09756,1.0983,1.09722,1.09816,2225
2022.03.11,14:00,1.09816,1.09852,1.09783,1.09828,2406
2022.03.11,14:15,1.09828,1.09847,1.09746,1.09792,2021
2022.03.11,14:30,1.09792,1.09856,1.09791,1.09836,2616
2022.03.11,14:45,1.09836,1.10436,1.09797,1.101,7556
2022.03.11,15:00,1.101,1.10222,1.10016,1.10206,9575
2022.03.11,15:15,1.10206,1.10378,1.10068,1.1011,8285
2022.03.11,15:30,1.1011,1.1027,1.10098,1.10268,5024
2022.03.11,15:45,1.10268,1.10322,1.10164,1.10202,4645
2022.03.11,16:00,1.10202,1.10213,1.10072,1.10098,3938
2022.03.11,16:15,1.10098,1.10112,1.09737,1.09867,6334
2022.03.11,16:30,1.09867,1.09976,1.09864,1.09905,6424
2022.03.11,16:45,1.09905,1.0998,1.09855,1.09936,4152
2022.03.11,17:00,1.09936,1.10081,1.09934,1.10052,4504
2022.03.11,17:15,1.10052,1.10112,1.09887,1.09982,3212
2022.03.11,17:30,1.09982,1.10016,1.09855,1.09939,3289
2022.03.11,17:45,1.09939,1.09964,1.098,1.0986,3258
2022.03.11,18:00,1.0986,1.09932,1.09732,1.09782,5989
2022.03.11,18:15,1.09782,1.09862,1.09777,1.09818,3947
2022.03.11,18:30,1.09818,1.09824,1.09581,1.09652,6262
2022.03.11,18:45,1.09652,1.0966,1.0956,1.09594,5240
2022.03.11,19:00,1.09594,1.09623,1.0946,1.09508,4126
2022.03.11,19:15,1.09508,1.09684,1.09508,1.09652,5666
2022.03.11,19:30,1.09652,1.09699,1.09526,1.09534,4705
2022.03.11,19:45,1.09534,1.09552,1.09342,1.0937,4146
2022.03.11,20:00,1.0937,1.09469,1.09287,1.0943,5004
2022.03.11,20:15,1.0943,1.09447,1.09334,1.09358,3804
2022.03.11,20:30,1.09358,1.09368,1.09262,1.09298,2956
2022.03.11,20:45,1.09298,1.09332,1.09202,1.09208,2183
2022.03.11,21:00,1.09208,1.09234,1.09157,1.09222,1898
2022.03.11,21:15,1.09222,1.09254,1.09128,1.09164,1728
2022.03.11,21:30,1.09164,1.09216,1.09116,1.09128,1820
2022.03.11,21:45,1.09128,1.0916,1.091,1.09119,1550
2022.03.11,22:00,1.09119,1.09124,1.09052,1.0907,1513
2022.03.11,22:15,1.0907,1.09132,1.0902,1.09034,1609
2022.03.11,22:30,1.09034,1.09104,1.0903,1.09097,1450
2022.03.11,22:45,1.09097,1.09134,1.09071,1.0912,2137
2022.03.11,23:00,1.0912,1.0913,1.0908,1.09092,1391
2022.03.11,23:15,1.09092,1.09129,1.09062,1.09093,1817
2022.03.11,23:30,1.09093,1.09127,1.09077,1.09116,1374
2022.03.11,23:45,1.09116,1.0913,1.09054,1.09102,1571
2022.03.12,00:00,1.09102,1.0911,1.09062,1.09103,1298
2022.03.12,00:15,1.09103,1.09138,1.09077,1.09108,1642
2022.03.12,00:30,1.09108,1.09162,1.09098,1.0915,1096
2022.03.12,00:45,1.0915,1.09166,1.09127,1.09138,626
2022.03.12,01:00,1.09138,1.09168,1.09088,1.09114,855
2022.03.12,01:15,1.09114,1.09153,1.09106,1.09124,934
2022.03.14,00:30,1.09124,1.09278,1.09124,1.09256,108
2022.03.14,00:45,1.09256,1.09259,1.0924,1.09248,61
2022.03.14,01:00,1.09248,1.09248,1.09171,1.09183,94
2022.03.14,01:15,1.09183,1.09189,1.09173,1.09184,32
2022.03.14,01:30,1.09184,1.09297,1.09102,1.09296,1160
2022.03.14,01:45,1.09296,1.09364,1.09279,1.0936,963
2022.03.14,02:00,1.0936,1.0936,1.09255,1.09295,1194
2022.03.14,02:15,1.09295,1.09322,1.09264,1.09278,717
2022.03.14,02:30,1.09278,1.09349,1.09257,1.09286,1304
2022.03.14,02:45,1.09286,1.09361,1.09267,1.09336,988
2022.03.14,03:00,1.09336,1.09357,1.09282,1.09342,713
2022.03.14,03:15,1.09342,1.0939,1.09318,1.09318,952
2022.03.14,03:30,1.09318,1.09328,1.092,1.09244,2079
2022.03.14,03:45,1.09244,1.09325,1.0922,1.09283,2318
2022.03.14,04:00,1.09283,1.09308,1.09228,1.09252,1486
2022.03.14,04:15,1.09252,1.09316,1.0922,1.09292,1861
2022.03.14,04:30,1.09292,1.09377,1.09265,1.09276,2437
2022.03.14,04:45,1.09276,1.09294,1.09214,1.09286,2106
2022.03.14,05:00,1.09286,1.09291,1.09212,1.09249,2326
2022.03.14,05:15,1.09249,1.09252,1.0913,1.09172,2649
2022.03.14,05:30,1.09172,1.0918,1.09118,1.09144,2263
2022.03.14,05:45,1.09144,1.09149,1.09091,1.09119,1617
2022.03.14,06:00,1.09119,1.0912,1.09006,1.09081,2455
2022.03.14,06:15,1.09081,1.0913,1.09042,1.09096,1860
2022.03.14,06:30,1.09096,1.09123,1.09072,1.09095,1252
2022.03.14,06:45,1.09095,1.09118,1.09088,1.09099,1033
2022.03.14,07:00,1.09099,1.09119,1.09068,1.09072,1913
2022.03.14,07:15,1.09072,1.09074,1.09043,1.09046,956
2022.03.14,07:30,1.09046,1.0909,1.09032,1.09056,827
2022.03.14,07:45,1.09056,1.0906,1.09012,1.09024,710
2022.03.14,08:00,1.09024,1.09083,1.0902,1.09078,870
2022.03.14,08:15,1.09078,1.09174,1.09068,1.09173,1033
2022.03.14,08:30,1.09173,1.09183,1.09137,1.09164,1486
2022.03.14,08:45,1.09164,1.09166,1.09106,1.09142,986
2022.03.14,09:00,1.09142,1.0917,1.09139,1.09164,686
2022.03.14,09:15,1.09164,1.09177,1.09086,1.09114,985
2022.03.14,09:30,1.09114,1.09148,1.09094,1.09148,1127
2022.03.14,09:45,1.09148,1.09223,1.09124,1.09222,1204
2022.03.14,10:00,1.09222,1.09231,1.09179,1.09206,1361
2022.03.14,10:15,1.09206,1.0921,1.09162,1.09176,1307
2022.03.14,10:30,1.09176,1.09216,1.09108,1.09144,2622
2022.03.14,10:45,1.09144,1.09243,1.09108,1.09238,2467
2022.03.14,11:00,1.09238,1.09337,1.09232,1.09336,2256
2022.03.14,11:15,1.09336,1.09406,1.09308,1.09318,2975
2022.03.14,11:30,1.09318,1.09439,1.09302,1.09411,4113
2022.03.14,11:45,1.09411,1.09497,1.09366,1.09495,3302
2022.03.14,12:00,1.09495,1.09573,1.09465,1.09536,3884
2022.03.14,12:15,1.09536,1.096,1.09536,1.09566,2773
2022.03.14,12:30,1.09566,1.09667,1.09518,1.0966,3146
2022.03.14,12:45,1.0966,1.09675,1.09576,1.09622,3057
2022.03.14,13:00,1.09622,1.09704,1.09586,1.097,3047
2022.03.14,13:15,1.097,1.099,1.09696,1.09824,4230
2022.03.14,13:30,1.09824,1.09842,1.09721,1.09728,3756
2022.03.14,13:45,1.09728,1.09784,1.09686,1.09696,2592
2022.03.14,14:00,1.09696,1.09724,1.09597,1.09611,2781
2022.03.14,14:15,1.09611,1.09646,1.09592,1.09606,2075
2022.03.14,14:30,1.09606,1.09651,1.09604,1.0965,1925
2022.03.14,14:45,1.0965,1.09668,1.09498,1.09526,3268
2022.03.14,15:00,1.09526,1.09572,1.09487,1.09502,2697
2022.03.14,15:15,1.09502,1.09515,1.09402,1.09432,3181
2022.03.14,15:30,1.09432,1.09574,1.09429,1.0952,2653
2022.03.14,15:45,1.0952,1.0959,1.09503,1.09558,2561
2022.03.14,16:00,1.09558,1.0965,1.09536,1.09557,3253
2022.03.14,16:15,1.09557,1.09581,1.09508,1.09576,4391
2022.03.14,16:30,1.09576,1.0962,1.09536,1.09598,3064
2022.03.14,16:45,1.09598,1.09598,1.0944,1.09518,3148
2022.03.14,17:00,1.09518,1.09558,1.09408,1.09437,3765
2022.03.14,17:15,1.09437,1.09472,1.0935,1.0943,3606
2022.03.14,17:30,1.0943,1.096,1.09394,1.09596,3748
2022.03.14,17:45,1.09596,1.0968,1.09578,1.09644,3279
2022.03.14,18:00,1.09644,1.09718,1.0963,1.0968,3416
2022.03.14,18:15,1.0968,1.09682,1.09634,1.09653,2944
2022.03.14,18:30,1.09653,1.09702,1.09616,1.09656,2324
2022.03.14,18:45,1.09656,1.09754,1.0965,1.09676,2829
2022.03.14,19:00,1.09676,1.09864,1.09676,1.09782,3776
2022.03.14,19:15,1.09782,1.09827,1.09736,1.09792,4067
2022.03.14,19:30,1.09792,1.0989,1.0976,1.09828,3679
2022.03.14,19:45,1.09828,1.09916,1.09823,1.09908,2635
2022.03.14,20:00,1.09908,1.0994,1.09836,1.09841,2442
2022.03.14,20:15,1.09841,1.09845,1.0968,1.09742,3825
2022.03.14,20:30,1.09742,1.09768,1.0964,1.09701,2544
2022.03.14,20:45,1.09701,1.09794,1.09688,1.09712,2652
2022.03.14,21:00,1.09712,1.09762,1.09662,1.09722,2223
2022.03.14,21:15,1.09722,1.09775,1.09707,1.0975,2016
2022.03.14,21:30,1.0975,1.09763,1.09699,1.09752,1632
2022.03.14,21:45,1.09752,1.0976,1.0964,1.09641,1937
2022.03.14,22:00,1.09641,1.09684,1.09638,1.09658,1400
2022.03.14,22:15,1.09658,1.09658,1.09568,1.09579,1783
2022.03.14,22:30,1.09579,1.09664,1.0956,1.09647,2140
2022.03.14,22:45,1.09647,1.09654,1.0959,1.09592,1443
2022.03.14,23:00,1.09592,1.09593,1.09521,1.09536,1249
2022.03.14,23:15,1.09536,1.09542,1.09457,1.09496,1677
2022.03.14,23:30,1.09496,1.09502,1.09444,1.09466,604
2022.03.14,23:45,1.09466,1.09537,1.09461,1.0951,580
2022.03.15,00:00,1.0951,1.09524,1.09422,1.09424,598
2022.03.15,00:15,1.09424,1.09442,1.09396,1.094,506
2022.03.15,00:30,1.094,1.09537,1.094,1.0945,223
2022.03.15,00:45,1.0945,1.09513,1.09308,1.09452,795
2022.03.15,01:00,1.09452,1.09463,1.0942,1.0945,182
2022.03.15,01:15,1.0945,1.09456,1.09436,1.09445,173
2022.03.15,01:30,1.09445,1.09492,1.0943,1.09464,411
2022.03.15,01:45,1.09464,1.09473,1.09446,1.09452,282
2022.03.15,02:00,1.09452,1.09478,1.09364,1.09379,959
2022.03.15,02:15,1.09379,1.09424,1.09336,1.09359,1225
2022.03.15,02:30,1.09359,1.09379,1.09313,1.09346,1328
2022.03.15,02:45,1.09346,1.0935,1.09308,1.09343,665
2022.03.15,03:00,1.09343,1.09412,1.09342,1.09402,840
2022.03.15,03:15,1.09402,1.09455,1.09386,1.09428,915
2022.03.15,03:30,1.09428,1.09528,1.09428,1.09518,908
2022.03.15,03:45,1.09518,1.09554,1.09517,1.09524,732
2022.03.15,04:00,1.09524,1.09552,1.0951,1.09516,1012
2022.03.15,04:15,1.09516,1.09533,1.09483,1.09504,1388
2022.03.15,04:30,1.09504,1.09556,1.09489,1.09552,1698
2022.03.15,04:45,1.09552,1.0956,1.09409,1.09468,2419
2022.03.15,05:00,1.09468,1.09492,1.09376,1.0945,2191
2022.03.15,05:15,1.0945,1.09553,1.09418,1.09548,3001
2022.03.15,05:30,1.09548,1.09682,1.09536,1.09624,3686
2022.03.15,05:45,1.09624,1.09694,1.09578,1.09692,2835
2022.03.15,06:00,1.09692,1.09767,1.0967,1.0972,2447
2022.03.15,06:15,1.0972,1.0977,1.09703,1.09713,1932
2022.03.15,06:30,1.09713,1.09741,1.09689,1.09727,1441
2022.03.15,06:45,1.09727,1.09806,1.09722,1.0976,1606
2022.03.15,07:00,1.0976,1.09773,1.09734,1.09769,1585
2022.03.15,07:15,1.09769,1.09804,1.09742,1.09776,1312
2022.03.15,07:30,1.09776,1.0981,1.09748,1.09796,866
2022.03.15,07:45,1.09796,1.09796,1.09761,1.09775,869
2022.03.15,08:00,1.09775,1.09854,1.09774,1.0983,952
2022.03.15,08:15,1.0983,1.09847,1.09816,1.09825,747
2022.03.15,08:30,1.09825,1.0985,1.09799,1.09816,870
2022.03.15,08:45,1.09816,1.09836,1.09788,1.09794,977
2022.03.15,09:00,1.09794,1.09818,1.09781,1.09791,1100
2022.03.15,09:15,1.09791,1.09836,1.09782,1.0983,1363
2022.03.15,09:30,1.0983,1.0983,1.09737,1.09792,1465
2022.03.15,09:45,1.09792,1.09838,1.09768,1.0981,1336
2022.03.15,10:00,1.0981,1.09812,1.09754,1.09754,1601
2022.03.15,10:15,1.09754,1.09764,1.097,1.0971,1768
2022.03.15,10:30,1.0971,1.09804,1.09668,1.09733,3825
2022.03.15,10:45,1.09733,1.10199,1.09732,1.10004,8158
2022.03.15,11:00,1.10004,1.10112,1.09912,1.10111,5122
2022.03.15,11:15,1.10111,1.10156,1.10025,1.10052,4598
2022.03.15,11:30,1.10052,1.10194,1.09986,1.10142,5565
2022.03.15,11:45,1.10142,1.10157,1.09914,1.09936,5811
2022.03.15,12:00,1.09936,1.09988,1.09878,1.09954,3928
2022.03.15,12:15,1.09954,1.1006,1.0993,1.10038,3137
2022.03.15,12:30,1.10038,1.1004,1.0993,1.09988,2466
2022.03.15,12:45,1.09988,1.10002,1.0993,1.0993,2282
2022.03.15,13:00,1.0993,1.10027,1.09912,1.09978,2355
2022.03.15,13:15,1.09978,1.10076,1.09975,1.10056,2951
2022.03.15,13:30,1.10056,1.10056,1.0996,1.09964,2841
2022.03.15,13:45,1.09964,1.10002,1.09951,1.09958,2483
2022.03.15,14:00,1.09958,1.09994,1.09926,1.09962,2498
2022.03.15,14:15,1.09962,1.09984,1.09942,1.09951,2266
2022.03.15,14:30,1.09951,1.09972,1.09897,1.09902,1950
2022.03.15,14:45,1.09902,1.0991,1.09792,1.09826,2297
2022.03.15,15:00,1.09826,1.09882,1.0981,1.09829,2083
2022.03.15,15:15,1.09829,1.09892,1.0978,1.09838,2182
2022.03.15,15:30,1.09838,1.09963,1.09838,1.09938,2751
2022.03.15,15:45,1.09938,1.0997,1.09918,1.09934,2985
2022.03.15,16:00,1.09934,1.0998,1.09888,1.09912,3715
2022.03.15,16:15,1.09912,1.10043,1.0989,1.09904,3977
2022.03.15,16:30,1.09904,1.0995,1.09851,1.0991,3295
2022.03.15,16:45,1.0991,1.09911,1.09828,1.09846,3041
2022.03.15,17:00,1.09846,1.099,1.09739,1.09796,4946
2022.03.15,17:15,1.09796,1.1,1.09792,1.09974,3871
2022.03.15,17:30,1.09974,1.09998,1.09924,1.0993,3502
2022.03.15,17:45,1.0993,1.09954,1.09846,1.09858,2899
2022.03.15,18:00,1.09858,1.09883,1.09774,1.09879,3035
2022.03.15,18:15,1.09879,1.09894,1.09826,1.0983,2497
2022.03.15,18:30,1.0983,1.09869,1.09742,1.09756,2511
2022.03.15,18:45,1.09756,1.09769,1.09668,1.09729,3144
2022.03.15,19:00,1.09729,1.09738,1.0963,1.09732,3486
2022.03.15,19:15,1.09732,1.09858,1.09655,1.09727,6541
2022.03.15,19:30,1.09727,1.09758,1.09432,1.09448,5986
2022.03.15,19:45,1.09448,1.09558,1.09404,1.09549,4604
2022.03.15,20:00,1.09549,1.09608,1.09532,1.09536,3610
2022.03.15,20:15,1.09536,1.09568,1.09381,1.09514,4276
2022.03.15,20:30,1.09514,1.0954,1.09456,1.09487,2526
2022.03.15,20:45,1.09487,1.09525,1.09454,1.09518,1893
2022.03.15,21:00,1.09518,1.0952,1.09368,1.09396,2068
2022.03.15,21:15,1.09396,1.09408,1.09372,1.09384,1328
2022.03.15,21:30,1.09384,1.0943,1.09368,1.09376,1718
2022.03.15,21:45,1.09376,1.09393,1.09281,1.0931,1972
2022.03.15,22:00,1.0931,1.0936,1.09261,1.09354,1995
2022.03.15,22:15,1.09354,1.09424,1.09342,1.09405,1854
2022.03.15,22:30,1.09405,1.09444,1.09397,1.09416,1328
2022.03.15,22:45,1.09416,1.09494,1.09416,1.09484,1335
2022.03.15,23:00,1.09484,1.09514,1.09466,1.09478,1539
2022.03.15,23:15,1.09478,1.09532,1.09466,1.09528,1614
2022.03.15,23:30,1.09528,1.09542,1.09475,1.09476,715
2022.03.15,23:45,1.09476,1.09476,1.09437,1.09445,361
2022.03.16,00:00,1.09445,1.09458,1.09418,1.09457,309
2022.03.16,00:15,1.09457,1.09522,1.09454,1.09522,442
2022.03.16,00:30,1.09522,1.09548,1.09518,1.09534,821
2022.03.16,00:45,1.09534,1.0954,1.0953,1.09532,50
2022.03.16,01:00,1.09532,1.09534,1.09486,1.09493,169
2022.03.16,01:15,1.09493,1.09517,1.09488,1.09508,332
2022.03.16,01:30,1.09508,1.09541,1.09497,1.09528,405
2022.03.16,01:45,1.09528,1.09634,1.09528,1.09603,507
2022.03.16,02:00,1.09603,1.09607,1.09536,1.09606,338
2022.03.16,02:15,1.09606,1.0965,1.09585,1.0965,599
2022.03.16,02:30,1.0965,1.09652,1.09601,1.09601,530
2022.03.16,02:45,1.09601,1.09634,1.09588,1.09594,431
2022.03.16,03:00,1.09594,1.09742,1.09578,1.09726,1224
2022.03.16,03:15,1.09726,1.09741,1.09655,1.0967,800
2022.03.16,03:30,1.0967,1.09722,1.09652,1.09667,1032
2022.03.16,03:45,1.09667,1.09694,1.09632,1.09662,1415
2022.03.16,04:00,1.09662,1.09702,1.09618,1.09632,1070
2022.03.16,04:15,1.09632,1.09638,1.09552,1.0957,1426
2022.03.16,04:30,1.0957,1.09633,1.0956,1.09602,2154
2022.03.16,04:45,1.09602,1.0965,1.09592,1.09592,1992
2022.03.16,05:00,1.09592,1.0963,1.0959,1.0962,1998
2022.03.16,05:15,1.0962,1.09698,1.0961,1.09671,1514
2022.03.16,05:30,1.09671,1.0971,1.09655,1.09699,1825
2022.03.16,05:45,1.09699,1.09749,1.09694,1.09745,1122
2022.03.16,06:00,1.09745,1.09774,1.09726,1.09766,1352
2022.03.16,06:15,1.09766,1.09766,1.09696,1.09713,1043
2022.03.16,06:30,1.09713,1.09729,1.09698,1.0971,994
2022.03.16,06:45,1.0971,1.09711,1.09668,1.09678,1006
2022.03.16,07:00,1.09678,1.09698,1.0967,1.09688,1043
2022.03.16,07:15,1.09688,1.0971,1.09671,1.09672,1064
2022.03.16,07:30,1.09672,1.09693,1.09658,1.09688,814
2022.03.16,07:45,1.09688,1.09692,1.09658,1.09686,583
2022.03.16,08:00,1.09686,1.09688,1.09664,1.0967,410
2022.03.16,08:15,1.0967,1.09697,1.09668,1.0968,732
2022.03.16,08:30,1.0968,1.09689,1.09648,1.09657,1033
2022.03.16,08:45,1.09657,1.0974,1.09647,1.09725,839
2022.03.16,09:00,1.09725,1.09745,1.09712,1.09734,1194
2022.03.16,09:15,1.09734,1.0978,1.09726,1.09775,1183
2022.03.16,09:30,1.09775,1.09776,1.09714,1.09728,1619
2022.03.16,09:45,1.09728,1.09766,1.0971,1.09766,1745
2022.03.16,10:00,1.09766,1.09779,1.09724,1.09766,1541
2022.03.16,10:15,1.09766,1.09824,1.09763,1.0979,1595
2022.03.16,10:30,1.0979,1.098,1.09715,1.09716,2575
2022.03.16,10:45,1.09716,1.09725,1.09646,1.09698,2623
2022.03.16,11:00,1.09698,1.09702,1.0961,1.09633,1962
2022.03.16,11:15,1.09633,1.09639,1.09559,1.09583,2160
2022.03.16,11:30,1.09583,1.09707,1.09582,1.09682,3108
2022.03.16,11:45,1.09682,1.09998,1.0967,1.0991,8383
2022.03.16,12:00,1.0991,1.10056,1.09857,1.09926,6763
2022.03.16,12:15,1.09926,1.09962,1.09869,1.09908,3788
2022.03.16,12:30,1.09908,1.10014,1.09892,1.09963,3220
2022.03.16,12:45,1.09963,1.09966,1.09846,1.09852,2268
2022.03.16,13:00,1.09852,1.09895,1.098,1.09832,2320
2022.03.16,13:15,1.09832,1.09886,1.09805,1.09868,1887
2022.03.16,13:30,1.09868,1.10147,1.09846,1.10121,4300
2022.03.16,13:45,1.10121,1.10121,1.09992,1.10004,4107
2022.03.16,14:00,1.10004,1.10054,1.09952,1.09978,3546
2022.03.16,14:15,1.09978,1.10004,1.09926,1.09992,2850
2022.03.16,14:30,1.09992,1.10108,1.09983,1.10046,3200
2022.03.16,14:45,1.10046,1.10098,1.10039,1.10058,2458
2022.03.16,15:00,1.10058,1.10246,1.10058,1.10238,2753
2022.03.16,15:15,1.10238,1.10248,1.10105,1.10124,2849
2022.03.16,15:30,1.10124,1.10138,1.10056,1.10066,2619
2022.03.16,15:45,1.10066,1.10079,1.09994,1.10026,2259
2022.03.16,16:00,1.10026,1.10056,1.09872,1.09889,4459
2022.03.16,16:15,1.09889,1.09944,1.09822,1.09892,3982
2022.03.16,16:30,1.09892,1.1001,1.09881,1.09938,3141
2022.03.16,16:45,1.09938,1.09938,1.09856,1.09896,2563
2022.03.16,17:00,1.09896,1.09988,1.09859,1.09978,3649
2022.03.16,17:15,1.09978,1.10057,1.09954,1.10001,3253
2022.03.16,17:30,1.10001,1.10252,1.09912,1.10247,4961
2022.03.16,17:45,1.10247,1.104,1.10207,1.10266,8817
2022.03.16,18:00,1.10266,1.10278,1.09868,1.09888,7382
2022.03.16,18:15,1.09888,1.10198,1.09886,1.10174,8235
2022.03.16,18:30,1.10174,1.1022,1.10081,1.1012,6595
2022.03.16,18:45,1.1012,1.10122,1.09968,1.10022,3640
2022.03.16,19:00,1.10022,1.10076,1.09963,1.10002,4000
2022.03.16,19:15,1.10002,1.10023,1.09904,1.0992,4544
2022.03.16,19:30,1.0992,1.10079,1.09915,1.10075,4039
2022.03.16,19:45,1.10075,1.10095,1.10003,1.1009,3530
2022.03.16,20:00,1.1009,1.10136,1.10074,1.1009,2619
